,date,name,point
4559,2017-08-05,심야식당2,8.62
4560,2017-08-05,라라랜드,8.59
4561,2017-08-05,카3: 새로운 도전,8.59
4562,2017-08-05,오두막,8.49
4563,2017-08-05,스파이더맨: 홈커밍,8.47
4564,2017-08-05,옥자,8.47
4565,2017-08-05,500일의 썸머,8.39
4566,2017-08-05,복수는 나의 것,8.34
4567,2017-08-05,덩케르크,8.32
4568,2017-08-05,예수는 역사다,8.12
4569,2017-08-05,매치 포인트,7.97
4570,2017-08-05,7번째 내가 죽던 날,7.84
4571,2017-08-05,47 미터,7.40
4572,2017-08-05,친절한 금자씨,7.26
4573,2017-08-05,송 투 송,7.03
4574,2017-08-05,그 후,6.60
4575,2017-08-05,박쥐,6.09
4576,2017-08-05,싸이보그지만 괜찮아,5.17
4577,2017-08-05,군함도,4.98
4578,2017-08-06,다크 나이트,9.32
4579,2017-08-06,킹 오브 프리즘 프라이드 더 히어로,9.27
4580,2017-08-06,킹 오브 프리즘,9.25
4581,2017-08-06,내 사랑,9.24
4582,2017-08-06,오즈의 마법사,9.23
4583,2017-08-06,"서서평, 천천히 평온하게",9.23
4584,2017-08-06,로보캅,9.21
4585,2017-08-06,플립,9.20
4586,2017-08-06,헤드윅,9.18
4587,2017-08-06,댄서,9.14
4588,2017-08-06,이터널 선샤인,9.10
4589,2017-08-06,명탐정 코난:진홍의 연가,9.10
4590,2017-08-06,샤인,9.09
4591,2017-08-06,택시운전사,9.08
4592,2017-08-06,올드보이,9.05
4593,2017-08-06,어네스트와 셀레스틴,9.05
4594,2017-08-06,기쿠지로의 여름,9.02
4595,2017-08-06,파도가 지나간 자리,9.00
4596,2017-08-06,노무현입니다,8.93
4597,2017-08-06,파이트 클럽,8.91
4598,2017-08-06,스타쉽 트루퍼스,8.90
4599,2017-08-06,청원,8.87
4600,2017-08-06,토탈 리콜,8.86
4601,2017-08-06,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,8.83
4602,2017-08-06,너의 이름은.,8.76
4603,2017-08-06,연애담,8.75
4604,2017-08-06,슈퍼배드 3,8.73
4605,2017-08-06,꿈의 제인,8.70
4606,2017-08-06,심야식당2,8.62
4607,2017-08-06,라라랜드,8.59
4608,2017-08-06,카3: 새로운 도전,8.58
4609,2017-08-06,오두막,8.48
4610,2017-08-06,스파이더맨: 홈커밍,8.48
4611,2017-08-06,옥자,8.47
4612,2017-08-06,500일의 썸머,8.39
4613,2017-08-06,복수는 나의 것,8.34
4614,2017-08-06,덩케르크,8.32
4615,2017-08-06,예수는 역사다,8.12
4616,2017-08-06,매치 포인트,7.97
4617,2017-08-06,7번째 내가 죽던 날,7.84
4618,2017-08-06,47 미터,7.39
4619,2017-08-06,친절한 금자씨,7.26
4620,2017-08-06,송 투 송,6.97
4621,2017-08-06,그 후,6.59
4622,2017-08-06,박쥐,6.09
4623,2017-08-06,싸이보그지만 괜찮아,5.17
4624,2017-08-06,군함도,5.00
4625,2017-08-07,다크 나이트,9.32
4626,2017-08-07,킹 오브 프리즘 프라이드 더 히어로,9.26
4627,2017-08-07,킹 오브 프리즘,9.25
4628,2017-08-07,내 사랑,9.23
4629,2017-08-07,"서서평, 천천히 평온하게",9.23
4630,2017-08-07,로보캅,9.21
4631,2017-08-07,플립,9.20
4632,2017-08-07,헤드윅,9.18
4633,2017-08-07,댄서,9.14
4634,2017-08-07,이터널 선샤인,9.10
4635,2017-08-07,택시운전사,9.10
4636,2017-08-07,샤인,9.09
4637,2017-08-07,명탐정 코난:진홍의 연가,9.07
4638,2017-08-07,올드보이,9.05
4639,2017-08-07,어네스트와 셀레스틴,9.05
4640,2017-08-07,기쿠지로의 여름,9.02
4641,2017-08-07,파도가 지나간 자리,9.00
4642,2017-08-07,노무현입니다,8.93
4643,2017-08-07,파이트 클럽,8.91
4644,2017-08-07,스타쉽 트루퍼스,8.90
4645,2017-08-07,청원,8.87
4646,2017-08-07,토탈 리콜,8.86
4647,2017-08-07,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,8.81
